"table","section","group_label","characteristic","gender","metric","value"
"Table 4b","Proportion of persons (%)","Persons","15–24 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Tuesday",36
"Table 4b","Proportion of persons (%)","Persons","15–24 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Wednesday",37.7
"Table 4b","Proportion of persons (%)","Persons","15–24 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Thursday",39.4
"Table 4b","Proportion of persons (%)","Persons","15–24 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Friday",36.5
"Table 4b","Proportion of persons (%)","Persons","15–24 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Saturday",37
"Table 4b","Proportion of persons (%)","Persons","15–24 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Sunday",32.8
"Table 4b","Proportion of persons (%)","Persons","15–24 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did go outdoors",66.1
"Table 4b","Proportion of persons (%)","Persons","15–24 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did not go outdoors",33
"Table 4b","Proportion of persons (%)","Persons","15–24 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total",100
"Table 4b","Proportion of persons (%)","Persons","25–34 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Monday",27.9
"Table 4b","Proportion of persons (%)","Persons","25–34 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Tuesday",29.6
"Table 4b","Proportion of persons (%)","Persons","25–34 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Wednesday",32.4
"Table 4b","Proportion of persons (%)","Persons","25–34 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Thursday",30.2
"Table 4b","Proportion of persons (%)","Persons","25–34 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Friday",31.3
"Table 4b","Proportion of persons (%)","Persons","25–34 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Saturday",37.1
"Table 4b","Proportion of persons (%)","Persons","25–34 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Sunday",35.4
"Table 4b","Proportion of persons (%)","Persons","25–34 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did go outdoors",61.7
"Table 4b","Proportion of persons (%)","Persons","25–34 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did not go outdoors",37.6
"Table 4b","Proportion of persons (%)","Persons","25–34 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total",100
"Table 4b","Proportion of persons (%)","Persons","35–44 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Monday",30.4
"Table 4b","Proportion of persons (%)","Persons","35–44 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Tuesday",30.7
"Table 4b","Proportion of persons (%)","Persons","35–44 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Wednesday",30.5
"Table 4b","Proportion of persons (%)","Persons","35–44 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Thursday",31.5
"Table 4b","Proportion of persons (%)","Persons","35–44 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Friday",31.5
"Table 4b","Proportion of persons (%)","Persons","35–44 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Saturday",42
"Table 4b","Proportion of persons (%)","Persons","35–44 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Sunday",40.4
"Table 4b","Proportion of persons (%)","Persons","35–44 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did go outdoors",65.2
"Table 4b","Proportion of persons (%)","Persons","35–44 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did not go outdoors",33.6
"Table 4b","Proportion of persons (%)","Persons","35–44 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total",100
"Table 4b","Proportion of persons (%)","Persons","45–54 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Monday",26.4
"Table 4b","Proportion of persons (%)","Persons","45–54 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Tuesday",28.1
"Table 4b","Proportion of persons (%)","Persons","45–54 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Wednesday",28.6
"Table 4b","Proportion of persons (%)","Persons","45–54 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Thursday",27.1
"Table 4b","Proportion of persons (%)","Persons","45–54 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Friday",27.5
"Table 4b","Proportion of persons (%)","Persons","45–54 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Saturday",41.1
"Table 4b","Proportion of persons (%)","Persons","45–54 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Sunday",38
"Table 4b","Proportion of persons (%)","Persons","45–54 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did go outdoors",62
"Table 4b","Proportion of persons (%)","Persons","45–54 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did not go outdoors",37.8
"Table 4b","Proportion of persons (%)","Persons","45–54 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total",100
"Table 4b","Proportion of persons (%)","Persons","55–64 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Monday",25.4
"Table 4b","Proportion of persons (%)","Persons","55–64 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Tuesday",27.2
"Table 4b","Proportion of persons (%)","Persons","55–64 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Wednesday",28.8
"Table 4b","Proportion of persons (%)","Persons","55–64 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Thursday",29.2
"Table 4b","Proportion of persons (%)","Persons","55–64 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Friday",29.9
"Table 4b","Proportion of persons (%)","Persons","55–64 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Saturday",36.7
"Table 4b","Proportion of persons (%)","Persons","55–64 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Sunday",32.1
"Table 4b","Proportion of persons (%)","Persons","55–64 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did go outdoors",59.8
"Table 4b","Proportion of persons (%)","Persons","55–64 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did not go outdoors",38.9
"Table 4b","Proportion of persons (%)","Persons","55–64 years","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total",100
"Table 4b","Proportion of persons (%)","Persons","65 years and over","All","Days last week outdoors for longer than 15 minutes during peak UV time | Monday",26.3
"Table 4b","Proportion of persons (%)","Persons","65 years and over","All","Days last week outdoors for longer than 15 minutes during peak UV time | Tuesday",28.9
"Table 4b","Proportion of persons (%)","Persons","65 years and over","All","Days last week outdoors for longer than 15 minutes during peak UV time | Wednesday",29
"Table 4b","Proportion of persons (%)","Persons","65 years and over","All","Days last week outdoors for longer than 15 minutes during peak UV time | Thursday",28.6
"Table 4b","Proportion of persons (%)","Persons","65 years and over","All","Days last week outdoors for longer than 15 minutes during peak UV time | Friday",28.5
"Table 4b","Proportion of persons (%)","Persons","65 years and over","All","Days last week outdoors for longer than 15 minutes during peak UV time | Saturday",29.3
"Table 4b","Proportion of persons (%)","Persons","65 years and over","All","Days last week outdoors for longer than 15 minutes during peak UV time | Sunday",26.7
"Table 4b","Proportion of persons (%)","Persons","65 years and over","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did go outdoors",51.1
"Table 4b","Proportion of persons (%)","Persons","65 years and over","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did not go outdoors",47.7
